cv_protocol,cohort_name,modality,device,task,feature_set,model,seed,threshold_type,threshold,n_subjects,n_positive,n_negative,auroc,auprc,balanced_accuracy,macro_f1,sensitivity,specificity,accuracy,brier_score,ece,positive_prediction_rate,auroc_fold_mean,auroc_fold_std,auprc_fold_mean,auprc_fold_std,balanced_accuracy_fold_mean,balanced_accuracy_fold_std,macro_f1_fold_mean,macro_f1_fold_std,sensitivity_fold_mean,sensitivity_fold_std,specificity_fold_mean,specificity_fold_std,accuracy_fold_mean,accuracy_fold_std,brier_score_fold_mean,brier_score_fold_std,ece_fold_mean,ece_fold_std,positive_prediction_rate_fold_mean,positive_prediction_rate_fold_std
standard_cv,core3_rest_yiruidvft_selfintro_intersection,face,,self_intro,age_grade,hist_gradient_boosting,20260707,inner_cv,,661,229,432,0.5336911693352742,0.3723111509898781,0.4933588064046579,0.4754844637487471,0.5283842794759825,0.4583333333333333,0.4826021180030257,0.25040271763244465,0.14829171774539426,0.5370650529500757,0.5417517063204554,0.037991469454342376,0.3919236863133583,0.0535269776792706,0.5099489364928129,0.020747854175542032,0.4252438057460791,0.11322714415647593,0.5471430686596003,0.35603450705475603,0.4727548043260256,0.37347589685311017,0.483342692959393,0.1255074699670688,0.2504634182853452,0.004416337112033047,0.14973834500805433,0.03646887649296731,0.5345097442345993,0.3663897218893039
standard_cv,core3_rest_yiruidvft_selfintro_intersection,face,,self_intro,age_grade,logistic_regression,20260707,fixed_0_5,0.5,661,229,432,0.5467208474850396,0.37876460558859065,0.5314774381368268,0.4950343773873186,0.6462882096069869,0.4166666666666667,0.4962178517397882,0.24802865230508328,0.15131290204171483,0.6051437216338881,0.5539116736195815,0.01902206545304764,0.37964622867818454,0.03584429696159891,0.5345000412125749,0.011345326771675773,0.48779087328574394,0.045453805416866236,0.6502995010796091,0.1444164416025826,0.41870058134554056,0.1411426201193756,0.4960331737319804,0.045997008551857954,0.2480541123382824,0.0009718513719524243,0.1501524691667641,0.039938215859170165,0.6048179584860314,0.14118033037608507
standard_cv,core3_rest_yiruidvft_selfintro_intersection,face,,self_intro,age_grade,logistic_regression,20260707,inner_cv,,661,229,432,0.5467208474850396,0.37876460558859065,0.5254023127931424,0.47349483629971434,0.6943231441048034,0.35648148148148145,0.4735249621785174,0.24802865230508328,0.15131290204171483,0.6611195158850227,0.5539116736195815,0.01902206545304764,0.37964622867818454,0.03584429696159891,0.524776464952014,0.02248281975756026,0.4514775610610838,0.06378536053761527,0.7011368572986926,0.2009010263858195,0.3484160726053355,0.21475085024423335,0.47086103505760624,0.06754243590471817,0.2480541123382824,0.0009718513719524243,0.1501524691667641,0.039938215859170165,0.6680584106981678,0.20914152679121778
standard_cv,core3_rest_yiruidvft_selfintro_intersection,face,,self_intro,age_grade,random_forest,20260707,fixed_0_5,0.5,661,229,432,0.5374818049490538,0.3772376514270379,0.5377345139899725,0.5280195471420608,0.5152838427947598,0.5601851851851852,0.5446293494704992,0.2496468719069357,0.14626774280331123,0.4659606656580938,0.5444038877609938,0.024797179254173445,0.39196534916308595,0.04920104076404473,0.5420903390184302,0.038500526827022666,0.5261272779736524,0.031643587223914006,0.5208141454202316,0.12586217954887147,0.5633665326166286,0.0722882347242078,0.5444288317708746,0.026979266981558857,0.24973033843875964,0.003627305263427522,0.14621793880814332,0.04025567230216282,0.46505475355974984,0.0854981804201247
standard_cv,core3_rest_yiruidvft_selfintro_intersection,face,,self_intro,age_grade,random_forest,20260707,inner_cv,,661,229,432,0.5374818049490538,0.3772376514270379,0.5126405062267507,0.495438635686625,0.5414847161572053,0.4837962962962963,0.5037821482602118,0.2496468719069357,0.14626774280331123,0.5249621785173979,0.5444038877609938,0.024797179254173445,0.39196534916308595,0.04920104076404473,0.5168232206996565,0.0314408320475418,0.4721767895339191,0.05795615865148112,0.5465698161027637,0.24730316743570832,0.4870766252965494,0.2358998533826938,0.5024680373120101,0.06945373318478837,0.24973033843875964,0.003627305263427522,0.14621793880814332,0.04025567230216282,0.524068207656699,0.23789838886896053
standard_cv,core3_rest_yiruidvft_selfintro_intersection,face,,self_intro,age_only,hist_gradient_boosting,20260707,fixed_0_5,0.5,661,229,432,0.5185286268801552,0.3543752052678669,0.5140354601326217,0.4911446834579774,0.5720524017467249,0.45601851851851855,0.4962178517397882,0.25106032231611003,0.15068148012009275,0.5537065052950075,0.5301055912360828,0.026487460153860786,0.37099419081013235,0.045612836383513856,0.5139261023048356,0.037069060795671106,0.48845650697303744,0.04396618138230943,0.5741809646862854,0.04669930132634932,0.4536712399233857,0.07985725975332289,0.49466986759235515,0.04691135615027064,0.2510629996441075,0.0029818830876334073,0.15254888207653294,0.03304182954602837,0.5556186623658667,0.06027915609609756
standard_cv,core3_rest_yiruidvft_selfintro_intersection,face,,self_intro,age_only,hist_gradient_boosting,20260707,inner_cv,,661,229,432,0.5185286268801552,0.3543752052678669,0.4939703622836811,0.3965044998043563,0.777292576419214,0.21064814814814814,0.4069591527987897,0.25106032231611003,0.15068148012009275,0.7851739788199698,0.5301055912360828,0.026487460153860786,0.37099419081013235,0.045612836383513856,0.5004199834486485,0.01815526084287127,0.37826541079925324,0.10648909999415682,0.7866419463252461,0.18242280828928759,0.21419802057205078,0.20039689807125466,0.40779976470433643,0.08203861989362854,0.2510629996441075,0.0029818830876334073,0.15254888207653294,0.03304182954602837,0.7864646724565884,0.19276786041279786
standard_cv,core3_rest_yiruidvft_selfintro_intersection,face,,self_intro,age_only,logistic_regression,20260707,fixed_0_5,0.5,661,229,432,0.5308355571728934,0.36235093078271674,0.5277929403202329,0.5065059726962458,0.5764192139737991,0.4791666666666667,0.5128593040847201,0.2494568703588436,0.15314154516697276,0.540090771558245,0.5299588517838492,0.02415222819544038,0.36601406961528316,0.033817027178273375,0.5264971690003007,0.017975088853993487,0.5053336008877247,0.021099980518878552,0.5749431722003606,0.03332767379338224,0.478051165800241,0.025776301896486317,0.5127104655976253,0.019621409829533414,0.24951316396886095,0.001087047778041866,0.15164182171430782,0.03473617635774047,0.5409446829024609,0.024367850853592762
standard_cv,core3_rest_yiruidvft_selfintro_intersection,face,,self_intro,age_only,logistic_regression,20260707,inner_cv,,661,229,432,0.5308355571728934,0.36235093078271674,0.5261907650008086,0.48240191229805474,0.6681222707423581,0.38425925925925924,0.4826021180030257,0.2494568703588436,0.15314154516697276,0.6338880484114977,0.5299588517838492,0.02415222819544038,0.36601406961528316,0.033817027178273375,0.5188641157790123,0.019793011675796543,0.45562083022930666,0.10313361953659725,0.6572961133768311,0.19431258780240196,0.3804321181811934,0.21415083025889028,0.4830808359679957,0.06160885891137829,0.24951316396886095,0.001087047778041866,0.15164182171430782,0.03473617635774047,0.6327965347543127,0.20671423375092962
standard_cv,core3_rest_yiruidvft_selfintro_intersection,face,,self_intro,age_only,random_forest,20260707,fixed_0_5,0.5,661,229,432,0.5188217693676209,0.35418471766200355,0.5262918486171762,0.5158447376379858,0.5109170305676856,0.5416666666666666,0.5310136157337367,0.25061702098470734,0.1481471426911058,0.47655068078668683,0.5256175126947082,0.03441914395954406,0.36837526497893036,0.04893419204062645,0.5224674463673296,0.02148220883239672,0.5112260025232899,0.02789293997704073,0.5086217177316896,0.06490750245527913,0.5363131750029696,0.09248168047780551,0.5300463597870293,0.04676641689058166,0.25062565374054546,0.003154956562256246,0.15050527807422867,0.03281947609173883,0.4792412518975471,0.08377143695113762
standard_cv,core3_rest_yiruidvft_selfintro_intersection,face,,self_intro,age_only,random_forest,20260707,inner_cv,,661,229,432,0.5188217693676209,0.35418471766200355,0.49539058709364386,0.40274922709925876,0.7685589519650655,0.2222222222222222,0.4114977307110439,0.25061702098470734,0.1481471426911058,0.7745839636913767,0.5256175126947082,0.03441914395954406,0.36837526497893036,0.04893419204062645,0.502831330966379,0.017581946363801334,0.38661152482358074,0.1074915398824309,0.7781313080273738,0.17963729410621998,0.22753135390538412,0.19583747361229362,0.4127177974912216,0.08292350012279544,0.25062565374054546,0.003154956562256246,0.15050527807422867,0.03281947609173883,0.7749892626205227,0.18891649203526176
standard_cv,core3_rest_yiruidvft_selfintro_intersection,face,,self_intro,age_sex,hist_gradient_boosting,20260707,fixed_0_5,0.5,661,229,432,0.5507035419699174,0.3729671381908703,0.5321597525473072,0.509907505236427,0.5851528384279476,0.4791666666666667,0.5158850226928896,0.2474417456070878,0.15111773634876477,0.5431164901664145,0.5476614509004256,0.05475084937499847,0.3798680204410722,0.058493984426904344,0.5316303041800519,0.03759625044216772,0.5054573180710971,0.052721464473367244,0.5828210620779947,0.09903189614901854,0.4804395462821088,0.12272708077887144,0.5158477083211721,0.0583291503155084,0.2476297669150797,0.009490446774592138,0.15730845877749652,0.04644673774080896,0.5430819742886989,0.10851331040572006
standard_cv,core3_rest_yiruidvft_selfintro_intersection,face,,self_intro,age_sex,hist_gradient_boosting,20260707,inner_cv,,661,229,432,0.5507035419699174,0.3729671381908703,0.543743934983018,0.37090855572998427,0.9694323144104804,0.11805555555555555,0.4130105900151286,0.2474417456070878,0.15111773634876477,0.9122541603630863,0.5476614509004256,0.05475084937499847,0.3798680204410722,0.058493984426904344,0.5433424652521037,0.010003421236417053,0.3702865529508041,0.02337974591974644,0.9694894871659052,0.011607339877420988,0.1171954433383022,0.020240275572471864,0.4140324760468913,0.03050209080335508,0.2476297669150797,0.009490446774592138,0.15730845877749652,0.04644673774080896,0.912959367050008,0.016266556812143083
standard_cv,core3_rest_yiruidvft_selfintro_intersection,face,,self_intro,age_sex,logistic_regression,20260707,fixed_0_5,0.5,661,229,432,0.5759239042535987,0.390041807827611,0.5637534368429564,0.5335968197162834,0.6506550218340611,0.47685185185185186,0.5370650529500757,0.24542601638413736,0.1510608458762019,0.56732223903177,0.5772014783812496,0.049063406425280835,0.39381853089199254,0.04517229292970877,0.5627296585097226,0.04842835529039093,0.5309631757741142,0.04005531262498752,0.6480700422931043,0.0927691642500651,0.477389274726341,0.05532583196739692,0.5357977481086982,0.040898525487560504,0.24562699900013896,0.006552013313721124,0.1506852420819158,0.0346001479835089,0.5653456903898368,0.053443903482568944
standard_cv,core3_rest_yiruidvft_selfintro_intersection,face,,self_intro,age_sex,logistic_regression,20260707,inner_cv,,661,229,432,0.5759239042535987,0.390041807827611,0.5685953420669578,0.5216901460054593,0.7205240174672489,0.4166666666666667,0.5219364599092284,0.24542601638413736,0.1510608458762019,0.6308623298033282,0.5772014783812496,0.049063406425280835,0.39381853089199254,0.04517229292970877,0.5628666154201463,0.04827225623050278,0.5143503221907262,0.037249041786023396,0.714820146590142,0.12046399560500114,0.41091308425015055,0.08523833297181076,0.520351482170629,0.038843470830042415,0.24562699900013896,0.006552013313721124,0.1506852420819158,0.0346001479835089,0.6319880704748398,0.09280262734009614
standard_cv,core3_rest_yiruidvft_selfintro_intersection,face,,self_intro,age_sex,random_forest,20260707,fixed_0_5,0.5,661,229,432,0.5472768073750607,0.3666303871225574,0.5382096069868996,0.5187023833063868,0.5764192139737991,0.5,0.5264750378214826,0.24565701294437234,0.15133321145936815,0.5264750378214826,0.5454798787321941,0.055278017819870504,0.3783276622124723,0.06279735985379778,0.5353610804505943,0.036556213188562676,0.5119721195109092,0.049240979646128384,0.5729817370658867,0.10462683304317871,0.497740423835302,0.13068830025450018,0.5252706217810379,0.06130152822795632,0.24583612087178236,0.011793461721498139,0.15457015949265152,0.04916940483817771,0.5276607630483248,0.11791365920956677
standard_cv,core3_rest_yiruidvft_selfintro_intersection,face,,self_intro,age_sex,random_forest,20260707,inner_cv,,661,229,432,0.5472768073750607,0.3666303871225574,0.5416919375707585,0.3729879324845,0.9606986899563319,0.12268518518518519,0.4130105900151286,0.24565701294437234,0.15133321145936815,0.9062027231467473,0.5454798787321941,0.055278017819870504,0.3783276622124723,0.06279735985379778,0.5408836512011581,0.026344717348262558,0.3699981446349779,0.05962109283112405,0.9607938349919921,0.017947700315259243,0.12097346741032385,0.057001497594485404,0.4132180532049995,0.051070102287132775,0.24583612087178236,0.011793461721498139,0.15457015949265152,0.04916940483817771,0.9080183942084465,0.03965332887900401
standard_cv,core3_rest_yiruidvft_selfintro_intersection,face,,self_intro,age_sex_grade,hist_gradient_boosting,20260707,fixed_0_5,0.5,661,229,432,0.5601649684619117,0.38328357149437153,0.5569404010997897,0.5263395583000197,0.6462882096069869,0.4675925925925926,0.529500756429652,0.24852380070062086,0.15843701110087102,0.5718608169440242,0.5694044845154478,0.03671951220728722,0.3980534143751418,0.04140222435973078,0.5574050004692996,0.0217695802549696,0.5253509995652716,0.03221794351837906,0.6472429515661007,0.024540840504618563,0.46756704937249827,0.0556466775297091,0.5288861916834234,0.0329657544648094,0.24897362800527523,0.013887278798692804,0.15772495068899095,0.052036472833177534,0.572623488618219,0.03985520738049962
standard_cv,core3_rest_yiruidvft_selfintro_intersection,face,,self_intro,age_sex_grade,hist_gradient_boosting,20260707,inner_cv,,661,229,432,0.5601649684619117,0.38328357149437153,0.5445829289988678,0.43305680539932506,0.8646288209606987,0.22453703703703703,0.4462934947049924,0.24852380070062086,0.15843701110087102,0.8063540090771558,0.5694044845154478,0.03671951220728722,0.3980534143751418,0.04140222435973078,0.5417318656913344,0.04449731795848147,0.4193889662983195,0.09509656228306314,0.8629149502022695,0.11388398154743117,0.22054878118039883,0.15534616307497018,0.4453545262963183,0.07991529919171644,0.24897362800527523,0.013887278798692804,0.15772495068899095,0.052036472833177534,0.8091403713049973,0.13688152560098524
standard_cv,core3_rest_yiruidvft_selfintro_intersection,face,,self_intro,age_sex_grade,logistic_regression,20260707,fixed_0_5,0.5,661,229,432,0.5767224648229015,0.3926207535063824,0.5700913795891962,0.5525425078644526,0.5938864628820961,0.5462962962962963,0.5627836611195158,0.24490437012641644,0.15591803766351237,0.5022692889561271,0.5857341832609534,0.043938244757786654,0.40659001121425276,0.04529531486540468,0.5690748772390632,0.037936581565169186,0.5507707820744947,0.03331307233728037,0.5920095723679829,0.06314407360490769,0.5461401821101435,0.030578572939429935,0.561678547781835,0.03227955993458552,0.24515956673747685,0.0072295253612285025,0.15473547051662156,0.04066870646826542,0.5016977929195279,0.026222080016109466
standard_cv,core3_rest_yiruidvft_selfintro_intersection,face,,self_intro,age_sex_grade,logistic_regression,20260707,inner_cv,,661,229,432,0.5767224648229015,0.3926207535063824,0.5459728287239204,0.497674376018605,0.7030567685589519,0.3888888888888889,0.4977307110438729,0.24490437012641644,0.15591803766351237,0.642965204236006,0.5857341832609534,0.043938244757786654,0.40659001121425276,0.04529531486540468,0.5520317878412042,0.023377532263364614,0.48481554347215516,0.08943539209012352,0.7009927005029579,0.21635804466625358,0.40307087517945045,0.20536715180593573,0.5009378070410943,0.07937436572310468,0.24515956673747685,0.0072295253612285025,0.15473547051662156,0.04066870646826542,0.6337348299565649,0.20625117838801335
standard_cv,core3_rest_yiruidvft_selfintro_intersection,face,,self_intro,age_sex_grade,random_forest,20260707,fixed_0_5,0.5,661,229,432,0.561403242762413,0.3766724841256907,0.5520732249716966,0.5272243710375191,0.6157205240174672,0.48842592592592593,0.5325264750378215,0.2468468857989174,0.14775725851661864,0.5476550680786687,0.5672732728960083,0.0504975374987922,0.3922668363758727,0.05051305755559643,0.5510625737908802,0.03212772388662348,0.5249785581213053,0.03834728522941025,0.6159800116075085,0.031451347894768396,0.4861451359742519,0.06238614878951026,0.5310797812547055,0.04027017608663852,0.2473962520613629,0.01706217186779734,0.15208898786738695,0.05295390807331542,0.54942983959037,0.04361952081958269
standard_cv,core3_rest_yiruidvft_selfintro_intersection,face,,self_intro,age_sex_grade,random_forest,20260707,inner_cv,,661,229,432,0.561403242762413,0.3766724841256907,0.5279799450105127,0.47956567912989345,0.6855895196506551,0.37037037037037035,0.4795763993948563,0.2468468857989174,0.14775725851661864,0.649016641452345,0.5672732728960083,0.0504975374987922,0.3922668363758727,0.05051305755559643,0.5377602350082877,0.03835460449368763,0.45047139963908556,0.06994137679143231,0.7012462494194589,0.28678402449798035,0.3742742205971166,0.27782138399652867,0.47893448904336766,0.08755842182471194,0.2473962520613629,0.01706217186779734,0.15208898786738695,0.05295390807331542,0.651704054901768,0.2771871798430427
